transaction_id,loan_id,transaction_type,transaction_date,accounting_date,entry_id,account_code,account_name,debit_amount,credit_amount,signed_amount
DISB20250129000092,LN000092,disbursement,2025-01-29,2025-01-29,AE_DISB20250129000092_CR,1002,Cash and Bank Deposits,0.0,15000.0,-15000.0
DISB20250130000093,LN000093,disbursement,2025-01-30,2025-01-30,AE_DISB20250130000093_DR,1301,Loans Receivable,20000.0,0.0,20000.0
DISB20250130000093,LN000093,disbursement,2025-01-30,2025-01-30,AE_DISB20250130000093_CR,1002,Cash and Bank Deposits,0.0,20000.0,-20000.0
DISB20250130000094,LN000094,disbursement,2025-01-30,2025-01-30,AE_DISB20250130000094_DR,1301,Loans Receivable,20000.0,0.0,20000.0
DISB20250130000094,LN000094,disbursement,2025-01-30,2025-01-30,AE_DISB20250130000094_CR,1002,Cash and Bank Deposits,0.0,20000.0,-20000.0
DISB20250130000095,LN000095,disbursement,2025-01-30,2025-01-30,AE_DISB20250130000095_DR,1301,Loans Receivable,10000.0,0.0,10000.0
DISB20250130000095,LN000095,disbursement,2025-01-30,2025-01-30,AE_DISB20250130000095_CR,1002,Cash and Bank Deposits,0.0,10000.0,-10000.0
DISB20250131000096,LN000096,disbursement,2025-01-31,2025-01-31,AE_DISB20250131000096_DR,1301,Loans Receivable,5000.0,0.0,5000.0
DISB20250131000096,LN000096,disbursement,2025-01-31,2025-01-31,AE_DISB20250131000096_CR,1002,Cash and Bank Deposits,0.0,5000.0,-5000.0
DISB20250131000097,LN000097,disbursement,2025-01-31,2025-01-31,AE_DISB20250131000097_DR,1301,Loans Receivable,5000.0,0.0,5000.0
DISB20250131000097,LN000097,disbursement,2025-01-31,2025-01-31,AE_DISB20250131000097_CR,1002,Cash and Bank Deposits,0.0,5000.0,-5000.0
DISB20250201000098,LN000098,disbursement,2025-02-01,2025-02-01,AE_DISB20250201000098_DR,1301,Loans Receivable,8000.0,0.0,8000.0
DISB20250201000098,LN000098,disbursement,2025-02-01,2025-02-01,AE_DISB20250201000098_CR,1002,Cash and Bank Deposits,0.0,8000.0,-8000.0
DISB20250201000099,LN000099,disbursement,2025-02-01,2025-02-01,AE_DISB20250201000099_DR,1301,Loans Receivable,10000.0,0.0,10000.0
DISB20250201000099,LN000099,disbursement,2025-02-01,2025-02-01,AE_DISB20250201000099_CR,1002,Cash and Bank Deposits,0.0,10000.0,-10000.0
DISB20250201000100,LN000100,disbursement,2025-02-01,2025-02-01,AE_DISB20250201000100_DR,1301,Loans Receivable,15000.0,0.0,15000.0
DISB20250201000100,LN000100,disbursement,2025-02-01,2025-02-01,AE_DISB20250201000100_CR,1002,Cash and Bank Deposits,0.0,15000.0,-15000.0
DISB20250201000101,LN000101,disbursement,2025-02-01,2025-02-01,AE_DISB20250201000101_DR,1301,Loans Receivable,10000.0,0.0,10000.0
DISB20250201000101,LN000101,disbursement,2025-02-01,2025-02-01,AE_DISB20250201000101_CR,1002,Cash and Bank Deposits,0.0,10000.0,-10000.0
DISB20250202000102,LN000102,disbursement,2025-02-02,2025-02-02,AE_DISB20250202000102_DR,1301,Loans Receivable,5000.0,0.0,5000.0
DISB20250202000102,LN000102,disbursement,2025-02-02,2025-02-02,AE_DISB20250202000102_CR,1002,Cash and Bank Deposits,0.0,5000.0,-5000.0
DISB20250202000103,LN000103,disbursement,2025-02-02,2025-02-02,AE_DISB20250202000103_DR,1301,Loans Receivable,30000.0,0.0,30000.0
DISB20250202000103,LN000103,disbursement,2025-02-02,2025-02-02,AE_DISB20250202000103_CR,1002,Cash and Bank Deposits,0.0,30000.0,-30000.0
DISB20250202000104,LN000104,disbursement,2025-02-02,2025-02-02,AE_DISB20250202000104_DR,1301,Loans Receivable,10000.0,0.0,10000.0
DISB20250202000104,LN000104,disbursement,2025-02-02,2025-02-02,AE_DISB20250202000104_CR,1002,Cash and Bank Deposits,0.0,10000.0,-10000.0
DISB20250203000105,LN000105,disbursement,2025-02-03,2025-02-03,AE_DISB20250203000105_DR,1301,Loans Receivable,8000.0,0.0,8000.0
DISB20250203000105,LN000105,disbursement,2025-02-03,2025-02-03,AE_DISB20250203000105_CR,1002,Cash and Bank Deposits,0.0,8000.0,-8000.0
DISB20250203000106,LN000106,disbursement,2025-02-03,2025-02-03,AE_DISB20250203000106_DR,1301,Loans Receivable,8000.0,0.0,8000.0
DISB20250203000106,LN000106,disbursement,2025-02-03,2025-02-03,AE_DISB20250203000106_CR,1002,Cash and Bank Deposits,0.0,8000.0,-8000.0
DISB20250203000107,LN000107,disbursement,2025-02-03,2025-02-03,AE_DISB20250203000107_DR,1301,Loans Receivable,20000.0,0.0,20000.0
DISB20250203000107,LN000107,disbursement,2025-02-03,2025-02-03,AE_DISB20250203000107_CR,1002,Cash and Bank Deposits,0.0,20000.0,-20000.0
DISB20250204000108,LN000108,disbursement,2025-02-04,2025-02-04,AE_DISB20250204000108_DR,1301,Loans Receivable,15000.0,0.0,15000.0
DISB20250204000108,LN000108,disbursement,2025-02-04,2025-02-04,AE_DISB20250204000108_CR,1002,Cash and Bank Deposits,0.0,15000.0,-15000.0
DISB20250204000109,LN000109,disbursement,2025-02-04,2025-02-04,AE_DISB20250204000109_DR,1301,Loans Receivable,8000.0,0.0,8000.0
DISB20250204000109,LN000109,disbursement,2025-02-04,2025-02-04,AE_DISB20250204000109_CR,1002,Cash and Bank Deposits,0.0,8000.0,-8000.0
DISB20250204000110,LN000110,disbursement,2025-02-04,2025-02-04,AE_DISB20250204000110_DR,1301,Loans Receivable,8000.0,0.0,8000.0
DISB20250204000110,LN000110,disbursement,2025-02-04,2025-02-04,AE_DISB20250204000110_CR,1002,Cash and Bank Deposits,0.0,8000.0,-8000.0
DISB20250205000111,LN000111,disbursement,2025-02-05,2025-02-05,AE_DISB20250205000111_DR,1301,Loans Receivable,8000.0,0.0,8000.0
DISB20250205000111,LN000111,disbursement,2025-02-05,2025-02-05,AE_DISB20250205000111_CR,1002,Cash and Bank Deposits,0.0,8000.0,-8000.0
DISB20250205000112,LN000112,disbursement,2025-02-05,2025-02-05,AE_DISB20250205000112_DR,1301,Loans Receivable,5000.0,0.0,5000.0
DISB20250205000112,LN000112,disbursement,2025-02-05,2025-02-05,AE_DISB20250205000112_CR,1002,Cash and Bank Deposits,0.0,5000.0,-5000.0
DISB20250205000113,LN000113,disbursement,2025-02-05,2025-02-05,AE_DISB20250205000113_DR,1301,Loans Receivable,5000.0,0.0,5000.0
DISB20250205000113,LN000113,disbursement,2025-02-05,2025-02-05,AE_DISB20250205000113_CR,1002,Cash and Bank Deposits,0.0,5000.0,-5000.0
DISB20250206000114,LN000114,disbursement,2025-02-06,2025-02-06,AE_DISB20250206000114_DR,1301,Loans Receivable,8000.0,0.0,8000.0
DISB20250206000114,LN000114,disbursement,2025-02-06,2025-02-06,AE_DISB20250206000114_CR,1002,Cash and Bank Deposits,0.0,8000.0,-8000.0
DISB20250206000115,LN000115,disbursement,2025-02-06,2025-02-06,AE_DISB20250206000115_DR,1301,Loans Receivable,15000.0,0.0,15000.0
DISB20250206000115,LN000115,disbursement,2025-02-06,2025-02-06,AE_DISB20250206000115_CR,1002,Cash and Bank Deposits,0.0,15000.0,-15000.0
DISB20250206000116,LN000116,disbursement,2025-02-06,2025-02-06,AE_DISB20250206000116_DR,1301,Loans Receivable,20000.0,0.0,20000.0
DISB20250206000116,LN000116,disbursement,2025-02-06,2025-02-06,AE_DISB20250206000116_CR,1002,Cash and Bank Deposits,0.0,20000.0,-20000.0
DISB20250207000117,LN000117,disbursement,2025-02-07,2025-02-07,AE_DISB20250207000117_DR,1301,Loans Receivable,5000.0,0.0,5000.0
DISB20250207000117,LN000117,disbursement,2025-02-07,2025-02-07,AE_DISB20250207000117_CR,1002,Cash and Bank Deposits,0.0,5000.0,-5000.0
DISB20250207000118,LN000118,disbursement,2025-02-07,2025-02-07,AE_DISB20250207000118_DR,1301,Loans Receivable,8000.0,0.0,8000.0
DISB20250207000118,LN000118,disbursement,2025-02-07,2025-02-07,AE_DISB20250207000118_CR,1002,Cash and Bank Deposits,0.0,8000.0,-8000.0
DISB20250207000119,LN000119,disbursement,2025-02-07,2025-02-07,AE_DISB20250207000119_DR,1301,Loans Receivable,20000.0,0.0,20000.0
DISB20250207000119,LN000119,disbursement,2025-02-07,2025-02-07,AE_DISB20250207000119_CR,1002,Cash and Bank Deposits,0.0,20000.0,-20000.0
DISB20250208000120,LN000120,disbursement,2025-02-08,2025-02-08,AE_DISB20250208000120_DR,1301,Loans Receivable,20000.0,0.0,20000.0
DISB20250208000120,LN000120,disbursement,2025-02-08,2025-02-08,AE_DISB20250208000120_CR,1002,Cash and Bank Deposits,0.0,20000.0,-20000.0
DISB20250208000121,LN000121,disbursement,2025-02-08,2025-02-08,AE_DISB20250208000121_DR,1301,Loans Receivable,15000.0,0.0,15000.0
DISB20250208000121,LN000121,disbursement,2025-02-08,2025-02-08,AE_DISB20250208000121_CR,1002,Cash and Bank Deposits,0.0,15000.0,-15000.0
DISB20250208000122,LN000122,disbursement,2025-02-08,2025-02-08,AE_DISB20250208000122_DR,1301,Loans Receivable,15000.0,0.0,15000.0
DISB20250208000122,LN000122,disbursement,2025-02-08,2025-02-08,AE_DISB20250208000122_CR,1002,Cash and Bank Deposits,0.0,15000.0,-15000.0
DISB20250208000123,LN000123,disbursement,2025-02-08,2025-02-08,AE_DISB20250208000123_DR,1301,Loans Receivable,30000.0,0.0,30000.0
DISB20250208000123,LN000123,disbursement,2025-02-08,2025-02-08,AE_DISB20250208000123_CR,1002,Cash and Bank Deposits,0.0,30000.0,-30000.0
DISB20250209000124,LN000124,disbursement,2025-02-09,2025-02-09,AE_DISB20250209000124_DR,1301,Loans Receivable,20000.0,0.0,20000.0
DISB20250209000124,LN000124,disbursement,2025-02-09,2025-02-09,AE_DISB20250209000124_CR,1002,Cash and Bank Deposits,0.0,20000.0,-20000.0
DISB20250209000125,LN000125,disbursement,2025-02-09,2025-02-09,AE_DISB20250209000125_DR,1301,Loans Receivable,5000.0,0.0,5000.0
DISB20250209000125,LN000125,disbursement,2025-02-09,2025-02-09,AE_DISB20250209000125_CR,1002,Cash and Bank Deposits,0.0,5000.0,-5000.0
DISB20250209000126,LN000126,disbursement,2025-02-09,2025-02-09,AE_DISB20250209000126_DR,1301,Loans Receivable,30000.0,0.0,30000.0
DISB20250209000126,LN000126,disbursement,2025-02-09,2025-02-09,AE_DISB20250209000126_CR,1002,Cash and Bank Deposits,0.0,30000.0,-30000.0
DISB20250210000127,LN000127,disbursement,2025-02-10,2025-02-10,AE_DISB20250210000127_DR,1301,Loans Receivable,20000.0,0.0,20000.0
DISB20250210000127,LN000127,disbursement,2025-02-10,2025-02-10,AE_DISB20250210000127_CR,1002,Cash and Bank Deposits,0.0,20000.0,-20000.0
DISB20250210000128,LN000128,disbursement,2025-02-10,2025-02-10,AE_DISB20250210000128_DR,1301,Loans Receivable,5000.0,0.0,5000.0
DISB20250210000128,LN000128,disbursement,2025-02-10,2025-02-10,AE_DISB20250210000128_CR,1002,Cash and Bank Deposits,0.0,5000.0,-5000.0
DISB20250210000129,LN000129,disbursement,2025-02-10,2025-02-10,AE_DISB20250210000129_DR,1301,Loans Receivable,30000.0,0.0,30000.0
DISB20250210000129,LN000129,disbursement,2025-02-10,2025-02-10,AE_DISB20250210000129_CR,1002,Cash and Bank Deposits,0.0,30000.0,-30000.0
DISB20250211000130,LN000130,disbursement,2025-02-11,2025-02-11,AE_DISB20250211000130_DR,1301,Loans Receivable,20000.0,0.0,20000.0
DISB20250211000130,LN000130,disbursement,2025-02-11,2025-02-11,AE_DISB20250211000130_CR,1002,Cash and Bank Deposits,0.0,20000.0,-20000.0
DISB20250211000131,LN000131,disbursement,2025-02-11,2025-02-11,AE_DISB20250211000131_DR,1301,Loans Receivable,30000.0,0.0,30000.0
DISB20250211000131,LN000131,disbursement,2025-02-11,2025-02-11,AE_DISB20250211000131_CR,1002,Cash and Bank Deposits,0.0,30000.0,-30000.0
DISB20250211000132,LN000132,disbursement,2025-02-11,2025-02-11,AE_DISB20250211000132_DR,1301,Loans Receivable,30000.0,0.0,30000.0
DISB20250211000132,LN000132,disbursement,2025-02-11,2025-02-11,AE_DISB20250211000132_CR,1002,Cash and Bank Deposits,0.0,30000.0,-30000.0
DISB20250212000133,LN000133,disbursement,2025-02-12,2025-02-12,AE_DISB20250212000133_DR,1301,Loans Receivable,15000.0,0.0,15000.0
DISB20250212000133,LN000133,disbursement,2025-02-12,2025-02-12,AE_DISB20250212000133_CR,1002,Cash and Bank Deposits,0.0,15000.0,-15000.0
DISB20250212000134,LN000134,disbursement,2025-02-12,2025-02-12,AE_DISB20250212000134_DR,1301,Loans Receivable,30000.0,0.0,30000.0
DISB20250212000134,LN000134,disbursement,2025-02-12,2025-02-12,AE_DISB20250212000134_CR,1002,Cash and Bank Deposits,0.0,30000.0,-30000.0
DISB20250212000135,LN000135,disbursement,2025-02-12,2025-02-12,AE_DISB20250212000135_DR,1301,Loans Receivable,5000.0,0.0,5000.0
DISB20250212000135,LN000135,disbursement,2025-02-12,2025-02-12,AE_DISB20250212000135_CR,1002,Cash and Bank Deposits,0.0,5000.0,-5000.0
DISB20250213000136,LN000136,disbursement,2025-02-13,2025-02-13,AE_DISB20250213000136_DR,1301,Loans Receivable,30000.0,0.0,30000.0
DISB20250213000136,LN000136,disbursement,2025-02-13,2025-02-13,AE_DISB20250213000136_CR,1002,Cash and Bank Deposits,0.0,30000.0,-30000.0
DISB20250213000137,LN000137,disbursement,2025-02-13,2025-02-13,AE_DISB20250213000137_DR,1301,Loans Receivable,20000.0,0.0,20000.0
DISB20250213000137,LN000137,disbursement,2025-02-13,2025-02-13,AE_DISB20250213000137_CR,1002,Cash and Bank Deposits,0.0,20000.0,-20000.0
DISB20250213000138,LN000138,disbursement,2025-02-13,2025-02-13,AE_DISB20250213000138_DR,1301,Loans Receivable,20000.0,0.0,20000.0
DISB20250213000138,LN000138,disbursement,2025-02-13,2025-02-13,AE_DISB20250213000138_CR,1002,Cash and Bank Deposits,0.0,20000.0,-20000.0
DISB20250214000139,LN000139,disbursement,2025-02-14,2025-02-14,AE_DISB20250214000139_DR,1301,Loans Receivable,8000.0,0.0,8000.0
DISB20250214000139,LN000139,disbursement,2025-02-14,2025-02-14,AE_DISB20250214000139_CR,1002,Cash and Bank Deposits,0.0,8000.0,-8000.0
DISB20250214000140,LN000140,disbursement,2025-02-14,2025-02-14,AE_DISB20250214000140_DR,1301,Loans Receivable,20000.0,0.0,20000.0
DISB20250214000140,LN000140,disbursement,2025-02-14,2025-02-14,AE_DISB20250214000140_CR,1002,Cash and Bank Deposits,0.0,20000.0,-20000.0
DISB20250214000141,LN000141,disbursement,2025-02-14,2025-02-14,AE_DISB20250214000141_DR,1301,Loans Receivable,10000.0,0.0,10000.0
DISB20250214000141,LN000141,disbursement,2025-02-14,2025-02-14,AE_DISB20250214000141_CR,1002,Cash and Bank Deposits,0.0,10000.0,-10000.0
DISB20250214000142,LN000142,disbursement,2025-02-14,2025-02-14,AE_DISB20250214000142_DR,1301,Loans Receivable,10000.0,0.0,10000.0
DISB20250214000142,LN000142,disbursement,2025-02-14,2025-02-14,AE_DISB20250214000142_CR,1002,Cash and Bank Deposits,0.0,10000.0,-10000.0
DISB20250215000143,LN000143,disbursement,2025-02-15,2025-02-15,AE_DISB20250215000143_DR,1301,Loans Receivable,5000.0,0.0,5000.0
DISB20250215000143,LN000143,disbursement,2025-02-15,2025-02-15,AE_DISB20250215000143_CR,1002,Cash and Bank Deposits,0.0,5000.0,-5000.0
DISB20250215000144,LN000144,disbursement,2025-02-15,2025-02-15,AE_DISB20250215000144_DR,1301,Loans Receivable,15000.0,0.0,15000.0
DISB20250215000144,LN000144,disbursement,2025-02-15,2025-02-15,AE_DISB20250215000144_CR,1002,Cash and Bank Deposits,0.0,15000.0,-15000.0
DISB20250215000145,LN000145,disbursement,2025-02-15,2025-02-15,AE_DISB20250215000145_DR,1301,Loans Receivable,5000.0,0.0,5000.0
DISB20250215000145,LN000145,disbursement,2025-02-15,2025-02-15,AE_DISB20250215000145_CR,1002,Cash and Bank Deposits,0.0,5000.0,-5000.0
DISB20250216000146,LN000146,disbursement,2025-02-16,2025-02-16,AE_DISB20250216000146_DR,1301,Loans Receivable,20000.0,0.0,20000.0
DISB20250216000146,LN000146,disbursement,2025-02-16,2025-02-16,AE_DISB20250216000146_CR,1002,Cash and Bank Deposits,0.0,20000.0,-20000.0
DISB20250216000147,LN000147,disbursement,2025-02-16,2025-02-16,AE_DISB20250216000147_DR,1301,Loans Receivable,10000.0,0.0,10000.0
DISB20250216000147,LN000147,disbursement,2025-02-16,2025-02-16,AE_DISB20250216000147_CR,1002,Cash and Bank Deposits,0.0,10000.0,-10000.0
DISB20250217000148,LN000148,disbursement,2025-02-17,2025-02-17,AE_DISB20250217000148_DR,1301,Loans Receivable,20000.0,0.0,20000.0
DISB20250217000148,LN000148,disbursement,2025-02-17,2025-02-17,AE_DISB20250217000148_CR,1002,Cash and Bank Deposits,0.0,20000.0,-20000.0
DISB20250217000149,LN000149,disbursement,2025-02-17,2025-02-17,AE_DISB20250217000149_DR,1301,Loans Receivable,8000.0,0.0,8000.0
DISB20250217000149,LN000149,disbursement,2025-02-17,2025-02-17,AE_DISB20250217000149_CR,1002,Cash and Bank Deposits,0.0,8000.0,-8000.0
DISB20250217000150,LN000150,disbursement,2025-02-17,2025-02-17,AE_DISB20250217000150_DR,1301,Loans Receivable,10000.0,0.0,10000.0
DISB20250217000150,LN000150,disbursement,2025-02-17,2025-02-17,AE_DISB20250217000150_CR,1002,Cash and Bank Deposits,0.0,10000.0,-10000.0
DISB20250218000151,LN000151,disbursement,2025-02-18,2025-02-18,AE_DISB20250218000151_DR,1301,Loans Receivable,5000.0,0.0,5000.0
DISB20250218000151,LN000151,disbursement,2025-02-18,2025-02-18,AE_DISB20250218000151_CR,1002,Cash and Bank Deposits,0.0,5000.0,-5000.0
DISB20250218000152,LN000152,disbursement,2025-02-18,2025-02-18,AE_DISB20250218000152_DR,1301,Loans Receivable,5000.0,0.0,5000.0
DISB20250218000152,LN000152,disbursement,2025-02-18,2025-02-18,AE_DISB20250218000152_CR,1002,Cash and Bank Deposits,0.0,5000.0,-5000.0
DISB20250218000153,LN000153,disbursement,2025-02-18,2025-02-18,AE_DISB20250218000153_DR,1301,Loans Receivable,20000.0,0.0,20000.0
DISB20250218000153,LN000153,disbursement,2025-02-18,2025-02-18,AE_DISB20250218000153_CR,1002,Cash and Bank Deposits,0.0,20000.0,-20000.0
DISB20250218000154,LN000154,disbursement,2025-02-18,2025-02-18,AE_DISB20250218000154_DR,1301,Loans Receivable,10000.0,0.0,10000.0
DISB20250218000154,LN000154,disbursement,2025-02-18,2025-02-18,AE_DISB20250218000154_CR,1002,Cash and Bank Deposits,0.0,10000.0,-10000.0
DISB20250219000155,LN000155,disbursement,2025-02-19,2025-02-19,AE_DISB20250219000155_DR,1301,Loans Receivable,5000.0,0.0,5000.0
DISB20250219000155,LN000155,disbursement,2025-02-19,2025-02-19,AE_DISB20250219000155_CR,1002,Cash and Bank Deposits,0.0,5000.0,-5000.0
DISB20250219000156,LN000156,disbursement,2025-02-19,2025-02-19,AE_DISB20250219000156_DR,1301,Loans Receivable,30000.0,0.0,30000.0
DISB20250219000156,LN000156,disbursement,2025-02-19,2025-02-19,AE_DISB20250219000156_CR,1002,Cash and Bank Deposits,0.0,30000.0,-30000.0
DISB20250219000157,LN000157,disbursement,2025-02-19,2025-02-19,AE_DISB20250219000157_DR,1301,Loans Receivable,10000.0,0.0,10000.0
DISB20250219000157,LN000157,disbursement,2025-02-19,2025-02-19,AE_DISB20250219000157_CR,1002,Cash and Bank Deposits,0.0,10000.0,-10000.0
DISB20250220000158,LN000158,disbursement,2025-02-20,2025-02-20,AE_DISB20250220000158_DR,1301,Loans Receivable,15000.0,0.0,15000.0
DISB20250220000158,LN000158,disbursement,2025-02-20,2025-02-20,AE_DISB20250220000158_CR,1002,Cash and Bank Deposits,0.0,15000.0,-15000.0
DISB20250220000159,LN000159,disbursement,2025-02-20,2025-02-20,AE_DISB20250220000159_DR,1301,Loans Receivable,10000.0,0.0,10000.0
DISB20250220000159,LN000159,disbursement,2025-02-20,2025-02-20,AE_DISB20250220000159_CR,1002,Cash and Bank Deposits,0.0,10000.0,-10000.0
DISB20250221000160,LN000160,disbursement,2025-02-21,2025-02-21,AE_DISB20250221000160_DR,1301,Loans Receivable,8000.0,0.0,8000.0
DISB20250221000160,LN000160,disbursement,2025-02-21,2025-02-21,AE_DISB20250221000160_CR,1002,Cash and Bank Deposits,0.0,8000.0,-8000.0
DISB20250221000161,LN000161,disbursement,2025-02-21,2025-02-21,AE_DISB20250221000161_DR,1301,Loans Receivable,30000.0,0.0,30000.0
DISB20250221000161,LN000161,disbursement,2025-02-21,2025-02-21,AE_DISB20250221000161_CR,1002,Cash and Bank Deposits,0.0,30000.0,-30000.0
DISB20250221000162,LN000162,disbursement,2025-02-21,2025-02-21,AE_DISB20250221000162_DR,1301,Loans Receivable,10000.0,0.0,10000.0
DISB20250221000162,LN000162,disbursement,2025-02-21,2025-02-21,AE_DISB20250221000162_CR,1002,Cash and Bank Deposits,0.0,10000.0,-10000.0
DISB20250222000163,LN000163,disbursement,2025-02-22,2025-02-22,AE_DISB20250222000163_DR,1301,Loans Receivable,20000.0,0.0,20000.0
DISB20250222000163,LN000163,disbursement,2025-02-22,2025-02-22,AE_DISB20250222000163_CR,1002,Cash and Bank Deposits,0.0,20000.0,-20000.0
DISB20250222000164,LN000164,disbursement,2025-02-22,2025-02-22,AE_DISB20250222000164_DR,1301,Loans Receivable,15000.0,0.0,15000.0
DISB20250222000164,LN000164,disbursement,2025-02-22,2025-02-22,AE_DISB20250222000164_CR,1002,Cash and Bank Deposits,0.0,15000.0,-15000.0
DISB20250222000165,LN000165,disbursement,2025-02-22,2025-02-22,AE_DISB20250222000165_DR,1301,Loans Receivable,15000.0,0.0,15000.0
DISB20250222000165,LN000165,disbursement,2025-02-22,2025-02-22,AE_DISB20250222000165_CR,1002,Cash and Bank Deposits,0.0,15000.0,-15000.0
DISB20250223000166,LN000166,disbursement,2025-02-23,2025-02-23,AE_DISB20250223000166_DR,1301,Loans Receivable,10000.0,0.0,10000.0
DISB20250223000166,LN000166,disbursement,2025-02-23,2025-02-23,AE_DISB20250223000166_CR,1002,Cash and Bank Deposits,0.0,10000.0,-10000.0
DISB20250223000167,LN000167,disbursement,2025-02-23,2025-02-23,AE_DISB20250223000167_DR,1301,Loans Receivable,30000.0,0.0,30000.0
DISB20250223000167,LN000167,disbursement,2025-02-23,2025-02-23,AE_DISB20250223000167_CR,1002,Cash and Bank Deposits,0.0,30000.0,-30000.0
DISB20250224000168,LN000168,disbursement,2025-02-24,2025-02-24,AE_DISB20250224000168_DR,1301,Loans Receivable,20000.0,0.0,20000.0
DISB20250224000168,LN000168,disbursement,2025-02-24,2025-02-24,AE_DISB20250224000168_CR,1002,Cash and Bank Deposits,0.0,20000.0,-20000.0
DISB20250224000169,LN000169,disbursement,2025-02-24,2025-02-24,AE_DISB20250224000169_DR,1301,Loans Receivable,8000.0,0.0,8000.0
DISB20250224000169,LN000169,disbursement,2025-02-24,2025-02-24,AE_DISB20250224000169_CR,1002,Cash and Bank Deposits,0.0,8000.0,-8000.0
