loan_id,disbursement_id,loan_status,is_bad,disbursement_amount,interest_rate,term_months,source_system,region,default_prob,risk_grade
LN001018,DISB20251130001018,active,0,20000,0.2247,6,internal_core,NY,0.714723127664972,D – High Risk
LN001019,DISB20251201001019,active,0,10000,0.1763,6,internal_core,NY,0.6378604700478506,D – High Risk
LN001020,DISB20251201001020,active,0,10000,0.2241,36,internal_core,TX,0.39527869377343927,B – Moderate Risk
LN001021,DISB20251201001021,active,0,8000,0.1131,12,internal_core,NY,0.5015182713304598,C – Elevated Risk
LN001022,DISB20251202001022,active,0,5000,0.2212,36,internal_core,NY,0.37890570314408,B – Moderate Risk
LN001023,DISB20251202001023,active,0,15000,0.1582,36,partner_platform,FL,0.2909908492554854,A – Low Risk
LN001024,DISB20251202001024,active,0,15000,0.0939,24,internal_core,CA,0.39955644849146077,B – Moderate Risk
LN001025,DISB20251203001025,active,0,5000,0.0793,18,internal_core,TX,0.4025759741852414,B – Moderate Risk
LN001026,DISB20251203001026,active,0,15000,0.09,24,internal_core,FL,0.35060458683743745,B – Moderate Risk
LN001027,DISB20251203001027,active,0,5000,0.1259,12,partner_platform,WA,0.4811732991865455,C – Elevated Risk
LN001028,DISB20251204001028,active,0,8000,0.142,24,internal_core,TX,0.4181187519003425,B – Moderate Risk
LN001029,DISB20251204001029,active,0,20000,0.093,18,internal_core,CA,0.4691769474088376,C – Elevated Risk
LN001030,DISB20251204001030,active,0,10000,0.2037,18,internal_core,CA,0.5639830001743857,D – High Risk
LN001031,DISB20251204001031,active,0,15000,0.1735,24,internal_core,TX,0.4673040979620428,C – Elevated Risk
LN001032,DISB20251205001032,active,0,8000,0.2293,36,partner_platform,WA,0.3686928613904523,B – Moderate Risk
LN001033,DISB20251205001033,active,0,15000,0.0721,6,internal_core,CA,0.5669390149528037,D – High Risk
LN001034,DISB20251205001034,active,0,5000,0.1063,12,internal_core,WA,0.48464256558166546,C – Elevated Risk
LN001035,DISB20251206001035,active,0,5000,0.0772,18,internal_core,TX,0.4003990682768724,B – Moderate Risk
LN001036,DISB20251206001036,active,0,30000,0.063,12,internal_core,NY,0.5071384821557866,C – Elevated Risk
LN001037,DISB20251206001037,active,0,5000,0.205,36,internal_core,FL,0.3373103187530825,A – Low Risk
LN001038,DISB20251207001038,active,0,20000,0.0751,12,internal_core,FL,0.46532398149392984,C – Elevated Risk
LN001039,DISB20251207001039,defaulted,1,20000,0.2336,6,partner_platform,TX,0.7052359538021699,D – High Risk
LN001040,DISB20251207001040,active,0,10000,0.0967,36,partner_platform,CA,0.26772930192324595,A – Low Risk
LN001041,DISB20251208001041,active,0,15000,0.1349,36,internal_core,FL,0.2905643144797969,A – Low Risk
LN001042,DISB20251208001042,active,0,8000,0.0726,6,partner_platform,FL,0.47012409606774236,C – Elevated Risk
LN001043,DISB20251208001043,active,0,8000,0.1039,36,partner_platform,WA,0.2537333798076746,A – Low Risk
LN001044,DISB20251209001044,active,0,10000,0.1249,12,partner_platform,WA,0.49364375111891384,C – Elevated Risk
LN001045,DISB20251209001045,active,0,30000,0.1563,36,partner_platform,TX,0.34389695185326535,A – Low Risk
LN001046,DISB20251209001046,active,0,20000,0.1221,24,internal_core,NY,0.42037718464327206,B – Moderate Risk
LN001047,DISB20251210001047,active,0,8000,0.1048,12,partner_platform,NY,0.46799888142194335,C – Elevated Risk
LN001048,DISB20251210001048,active,0,15000,0.063,36,partner_platform,TX,0.23575979040926495,A – Low Risk
LN001049,DISB20251211001049,active,0,30000,0.1511,6,internal_core,CA,0.6954026108275618,D – High Risk
LN001050,DISB20251211001050,active,0,10000,0.1332,18,partner_platform,TX,0.4471268870984971,B – Moderate Risk
LN001051,DISB20251211001051,active,0,30000,0.1545,12,internal_core,NY,0.6042685856940236,D – High Risk
LN001052,DISB20251211001052,active,0,5000,0.1397,18,internal_core,CA,0.48322324497487656,C – Elevated Risk
LN001053,DISB20251212001053,active,0,15000,0.1233,12,internal_core,FL,0.5036938516584616,C – Elevated Risk
LN001054,DISB20251212001054,active,0,20000,0.1065,36,internal_core,FL,0.2743570394868237,A – Low Risk
LN001055,DISB20251212001055,active,0,10000,0.1862,36,partner_platform,NY,0.3315689451264439,A – Low Risk
LN001056,DISB20251213001056,active,0,5000,0.0835,12,partner_platform,CA,0.4572094029603588,C – Elevated Risk
LN001057,DISB20251213001057,active,0,8000,0.1894,18,partner_platform,CA,0.5194535819627689,C – Elevated Risk
LN001058,DISB20251214001058,active,0,30000,0.1042,12,internal_core,FL,0.5237493956334918,C – Elevated Risk
LN001059,DISB20251214001059,active,0,8000,0.2274,36,partner_platform,CA,0.3871393388569578,B – Moderate Risk
LN001060,DISB20251215001060,active,0,15000,0.1331,36,internal_core,NY,0.31234300494787387,A – Low Risk
LN001061,DISB20251215001061,active,0,30000,0.1288,12,partner_platform,TX,0.5567401104386893,D – High Risk
LN001062,DISB20251215001062,active,0,5000,0.1887,12,partner_platform,CA,0.5700968467246513,D – High Risk
LN001063,DISB20251216001063,active,0,5000,0.1892,36,internal_core,CA,0.36558156582020557,B – Moderate Risk
LN001064,DISB20251216001064,active,0,8000,0.0781,6,internal_core,NY,0.5284067247255332,C – Elevated Risk
LN001065,DISB20251216001065,active,0,10000,0.156,18,partner_platform,NY,0.46806782883137704,C – Elevated Risk
LN001066,DISB20251217001066,active,0,8000,0.2265,12,partner_platform,CA,0.6172405096602588,D – High Risk
LN001067,DISB20251217001067,active,0,8000,0.1084,12,partner_platform,TX,0.47535136380683835,C – Elevated Risk
LN001068,DISB20251217001068,active,0,8000,0.2022,6,internal_core,CA,0.6748347868334189,D – High Risk
LN001069,DISB20251218001069,active,0,5000,0.1723,36,internal_core,CA,0.34884382047214113,A – Low Risk
LN001070,DISB20251218001070,active,0,10000,0.1332,24,partner_platform,FL,0.3603317985224578,B – Moderate Risk
LN001071,DISB20251218001071,active,0,10000,0.0757,24,partner_platform,TX,0.33252648463521467,A – Low Risk
LN001072,DISB20251219001072,active,0,30000,0.2049,36,internal_core,CA,0.43270518088835036,B – Moderate Risk
LN001073,DISB20251219001073,active,0,10000,0.087,6,internal_core,WA,0.5436893652738652,C – Elevated Risk
LN001074,DISB20251219001074,active,0,10000,0.0858,12,internal_core,CA,0.4977542526775297,C – Elevated Risk
LN001075,DISB20251220001075,active,0,8000,0.0624,36,internal_core,WA,0.23877973639912464,A – Low Risk
LN001076,DISB20251220001076,active,0,30000,0.1801,6,internal_core,NY,0.7046587121738705,D – High Risk
LN001077,DISB20251220001077,active,0,5000,0.0869,6,internal_core,CA,0.5472759250265703,C – Elevated Risk
LN001078,DISB20251220001078,active,0,15000,0.1694,6,internal_core,TX,0.6506899455936291,D – High Risk
LN001079,DISB20251221001079,active,0,30000,0.1079,6,partner_platform,TX,0.6162454489554611,D – High Risk
LN001080,DISB20251221001080,active,0,20000,0.1419,6,partner_platform,NY,0.6136763940600332,D – High Risk
LN001081,DISB20251221001081,active,0,15000,0.1352,36,internal_core,NY,0.314292108207433,A – Low Risk
LN001082,DISB20251221001082,active,0,30000,0.1073,24,partner_platform,CA,0.422728998385834,B – Moderate Risk
LN001083,DISB20251222001083,active,0,15000,0.1241,12,internal_core,FL,0.5045565843516061,C – Elevated Risk
LN001084,DISB20251222001084,active,0,5000,0.1974,12,partner_platform,CA,0.5792700824793668,D – High Risk
LN001085,DISB20251222001085,active,0,20000,0.0829,18,partner_platform,NY,0.41423395148422343,B – Moderate Risk
LN001086,DISB20251223001086,active,0,5000,0.0742,36,internal_core,CA,0.25973920067183404,A – Low Risk
LN001087,DISB20251223001087,active,0,8000,0.1564,24,internal_core,TX,0.43330487029081366,B – Moderate Risk
LN001088,DISB20251223001088,active,0,8000,0.1483,6,internal_core,NY,0.6026668010778738,D – High Risk
LN001089,DISB20251223001089,active,0,30000,0.1631,18,partner_platform,TX,0.527529216468751,C – Elevated Risk
LN001090,DISB20251224001090,active,0,15000,0.2361,36,internal_core,TX,0.4180275910703115,B – Moderate Risk
LN001091,DISB20251224001091,active,0,20000,0.1405,6,partner_platform,TX,0.6155559865713054,D – High Risk
LN001092,DISB20251224001092,active,0,10000,0.1405,12,partner_platform,TX,0.5153690403451778,C – Elevated Risk
LN001093,DISB20251225001093,active,0,10000,0.1967,12,partner_platform,CA,0.5916976866680044,D – High Risk
LN001094,DISB20251225001094,active,0,10000,0.1481,6,internal_core,CA,0.6284234349106739,D – High Risk
LN001095,DISB20251226001095,active,0,20000,0.2135,12,internal_core,NY,0.6386123799402135,D – High Risk
LN001096,DISB20251226001096,active,0,20000,0.0828,6,partner_platform,FL,0.5241351323930369,C – Elevated Risk
LN001097,DISB20251226001097,active,0,20000,0.165,18,internal_core,CA,0.5466529620068047,C – Elevated Risk
LN001098,DISB20251227001098,active,0,8000,0.2246,6,internal_core,FL,0.6535142032783279,D – High Risk
LN001099,DISB20251227001099,active,0,30000,0.181,18,partner_platform,WA,0.5418578124703803,C – Elevated Risk
LN001100,DISB20251227001100,active,0,10000,0.2044,24,partner_platform,TX,0.464665552153539,C – Elevated Risk
LN001101,DISB20251228001101,active,0,20000,0.1961,12,partner_platform,TX,0.6010427130000198,D – High Risk
LN001102,DISB20251228001102,active,0,15000,0.1339,12,partner_platform,TX,0.5217995279190466,C – Elevated Risk
LN001103,DISB20251228001103,active,0,8000,0.0795,36,internal_core,TX,0.25616672836799215,A – Low Risk
LN001104,DISB20251229001104,active,0,30000,0.1327,6,internal_core,TX,0.6635322787406492,D – High Risk
LN001105,DISB20251229001105,active,0,10000,0.0691,24,internal_core,TX,0.3482352585762484,A – Low Risk
LN001106,DISB20251229001106,active,0,10000,0.2392,36,partner_platform,FL,0.35808637397445564,B – Moderate Risk
LN001107,DISB20251230001107,active,0,20000,0.22,24,internal_core,CA,0.5454080925020078,C – Elevated Risk
LN001108,DISB20251230001108,defaulted,1,20000,0.0856,6,internal_core,TX,0.5823282282473641,D – High Risk
LN001109,DISB20251230001109,active,0,8000,0.2194,18,partner_platform,FL,0.5037568419597989,C – Elevated Risk
LN001110,DISB20251231001110,active,0,20000,0.0978,24,partner_platform,FL,0.34621396551969247,A – Low Risk
LN001111,DISB20251231001111,active,0,30000,0.1135,18,partner_platform,NY,0.47060421546208014,C – Elevated Risk
LN001112,DISB20251231001112,active,0,30000,0.2009,18,partner_platform,CA,0.5842740702614687,D – High Risk
LN001113,DISB20260101001113,active,0,15000,0.17,36,internal_core,NY,0.3475098248992598,A – Low Risk
LN001114,DISB20260101001114,active,0,15000,0.2306,24,partner_platform,TX,0.5042272925935747,C – Elevated Risk
LN001115,DISB20260102001115,active,0,8000,0.22,36,internal_core,FL,0.35776590326994784,B – Moderate Risk
LN001116,DISB20260102001116,active,0,5000,0.1082,12,internal_core,CA,0.5083541219130765,C – Elevated Risk
LN001117,DISB20260102001117,active,0,15000,0.2057,24,partner_platform,WA,0.4724947612537437,C – Elevated Risk
LN001118,DISB20260103001118,active,0,15000,0.1302,24,internal_core,WA,0.4164438488545152,B – Moderate Risk
LN001119,DISB20260103001119,active,0,8000,0.235,18,internal_core,FL,0.5450704140347115,C – Elevated Risk
LN001120,DISB20260103001120,active,0,20000,0.0988,12,internal_core,NY,0.5186252630406171,C – Elevated Risk
LN001121,DISB20260104001121,active,0,5000,0.09,12,partner_platform,CA,0.46417614422306963,C – Elevated Risk
LN001122,DISB20260104001122,active,0,10000,0.2205,18,internal_core,NY,0.5618797580353797,D – High Risk
LN001123,DISB20260104001123,active,0,15000,0.1794,6,internal_core,NY,0.6572893876150897,D – High Risk
LN001124,DISB20260105001124,active,0,5000,0.1432,12,partner_platform,FL,0.4734541028306518,C – Elevated Risk
LN001125,DISB20260105001125,defaulted,1,15000,0.1749,12,internal_core,CA,0.6057830772751585,D – High Risk
LN001126,DISB20260105001126,active,0,8000,0.1664,36,internal_core,FL,0.30654917164567375,A – Low Risk
LN001127,DISB20260106001127,active,0,20000,0.1613,18,internal_core,CA,0.5426944274769294,C – Elevated Risk
LN001128,DISB20260106001128,active,0,20000,0.0784,6,partner_platform,NY,0.547074174287173,C – Elevated Risk
LN001129,DISB20260106001129,active,0,10000,0.2336,36,partner_platform,FL,0.3525526062952901,B – Moderate Risk
LN001130,DISB20260107001130,active,0,30000,0.1904,18,internal_core,TX,0.5808944650013105,D – High Risk
LN001131,DISB20260107001131,active,0,30000,0.1507,24,partner_platform,NY,0.44883530873968097,B – Moderate Risk
LN001132,DISB20260107001132,active,0,5000,0.22,24,internal_core,WA,0.48977370062827696,C – Elevated Risk
LN001133,DISB20260108001133,active,0,20000,0.1639,36,partner_platform,WA,0.32785978495822954,A – Low Risk
LN001134,DISB20260108001134,active,0,5000,0.1248,24,internal_core,CA,0.4097672636961915,B – Moderate Risk
LN001135,DISB20260109001135,active,0,5000,0.1168,18,partner_platform,FL,0.38778949705237287,B – Moderate Risk
LN001136,DISB20260109001136,active,0,5000,0.1891,24,partner_platform,WA,0.4322543949787829,B – Moderate Risk
LN001137,DISB20260109001137,active,0,5000,0.0942,24,partner_platform,WA,0.3358030745271669,A – Low Risk
LN001138,DISB20260110001138,active,0,15000,0.1772,18,partner_platform,FL,0.4751986452883506,C – Elevated Risk
LN001139,DISB20260110001139,active,0,20000,0.2364,6,internal_core,NY,0.724901856098306,D – High Risk
LN001140,DISB20260110001140,active,0,15000,0.0618,18,partner_platform,NY,0.3808608754722975,B – Moderate Risk
LN001141,DISB20260111001141,active,0,8000,0.2301,24,partner_platform,CA,0.5045398434484563,C – Elevated Risk
LN001142,DISB20260111001142,active,0,20000,0.1733,12,partner_platform,FL,0.5464300160045439,C – Elevated Risk
LN001143,DISB20260112001143,defaulted,1,8000,0.1795,6,internal_core,TX,0.6376455426427956,D – High Risk
LN001144,DISB20260112001144,active,0,20000,0.209,12,partner_platform,TX,0.614309041065319,D – High Risk
LN001145,DISB20260113001145,active,0,5000,0.1762,18,internal_core,WA,0.5009137763098866,C – Elevated Risk
LN001146,DISB20260113001146,active,0,30000,0.0759,6,internal_core,FL,0.5766034910996992,D – High Risk
LN001147,DISB20260113001147,active,0,8000,0.1397,18,partner_platform,FL,0.4185338916589533,B – Moderate Risk
LN001148,DISB20260114001148,active,0,20000,0.165,6,partner_platform,TX,0.6402431659172575,D – High Risk
LN001149,DISB20260114001149,active,0,30000,0.1522,6,partner_platform,FL,0.631708613899319,D – High Risk
LN001150,DISB20260114001150,active,0,15000,0.0941,6,partner_platform,NY,0.546071549817291,C – Elevated Risk
LN001151,DISB20260115001151,active,0,8000,0.2035,12,internal_core,FL,0.5707307222726775,D – High Risk
LN001152,DISB20260115001152,active,0,30000,0.1656,6,partner_platform,WA,0.6688378275066214,D – High Risk
LN001153,DISB20260116001153,active,0,30000,0.1663,18,partner_platform,NY,0.5274867852397879,C – Elevated Risk
LN001154,DISB20260116001154,active,0,30000,0.1612,36,partner_platform,CA,0.36405909913984436,B – Moderate Risk
LN001155,DISB20260117001155,active,0,10000,0.0957,36,partner_platform,NY,0.2513339094117797,A – Low Risk
LN001156,DISB20260117001156,active,0,5000,0.0714,24,partner_platform,NY,0.3154497227503976,A – Low Risk
LN001157,DISB20260117001157,active,0,30000,0.1177,6,internal_core,WA,0.6444523840187854,D – High Risk
LN001158,DISB20260118001158,active,0,5000,0.1077,24,internal_core,CA,0.3920516673935494,B – Moderate Risk
LN001159,DISB20260118001159,active,0,8000,0.2134,18,partner_platform,TX,0.5285540557167594,C – Elevated Risk
LN001160,DISB20260118001160,active,0,8000,0.1408,18,partner_platform,CA,0.4670964359410847,C – Elevated Risk
LN001161,DISB20260119001161,active,0,5000,0.0811,24,partner_platform,WA,0.32331766140257884,A – Low Risk
LN001162,DISB20260119001162,active,0,20000,0.1721,18,partner_platform,NY,0.5095777056375332,C – Elevated Risk
LN001163,DISB20260119001163,active,0,5000,0.1099,36,internal_core,NY,0.27401647417581637,A – Low Risk
LN001164,DISB20260120001164,active,0,15000,0.1399,24,internal_core,CA,0.4479711429284474,B – Moderate Risk
LN001165,DISB20260120001165,defaulted,1,20000,0.0962,6,partner_platform,NY,0.5660233200421745,D – High Risk
LN001166,DISB20260121001166,active,0,15000,0.1989,6,internal_core,WA,0.67474183581393,D – High Risk
LN001167,DISB20260121001167,active,0,5000,0.2122,18,partner_platform,WA,0.5151230525157031,C – Elevated Risk
LN001168,DISB20260121001168,active,0,8000,0.0977,6,partner_platform,TX,0.5284270462861551,C – Elevated Risk
LN001169,DISB20260122001169,active,0,8000,0.2328,36,internal_core,WA,0.3954923791346542,B – Moderate Risk
LN001170,DISB20260122001170,active,0,10000,0.0744,36,partner_platform,WA,0.23342937583800163,A – Low Risk
LN001171,DISB20260122001171,active,0,30000,0.0616,6,partner_platform,TX,0.568051549704065,D – High Risk
LN001172,DISB20260123001172,active,0,8000,0.1693,12,internal_core,CA,0.5816475576508909,D – High Risk
LN001173,DISB20260123001173,active,0,30000,0.1491,6,internal_core,CA,0.693571989472908,D – High Risk
LN001174,DISB20260123001174,active,0,8000,0.1938,18,internal_core,CA,0.5486659369588456,C – Elevated Risk
LN001175,DISB20260124001175,defaulted,1,15000,0.1066,6,internal_core,TX,0.5868980583775864,D – High Risk
LN001176,DISB20260124001176,active,0,15000,0.2319,36,partner_platform,CA,0.40603207247764345,B – Moderate Risk
LN001177,DISB20260124001177,active,0,30000,0.0879,24,internal_core,FL,0.38011288931715465,B – Moderate Risk
LN001178,DISB20260125001178,active,0,8000,0.1612,24,partner_platform,CA,0.4306813400075827,B – Moderate Risk
LN001179,DISB20260125001179,active,0,20000,0.2355,24,partner_platform,WA,0.5159649385122133,C – Elevated Risk
LN001180,DISB20260125001180,active,0,5000,0.1792,12,partner_platform,FL,0.5122522889768867,C – Elevated Risk
LN001181,DISB20260125001181,active,0,5000,0.1447,6,partner_platform,WA,0.5631356922348854,D – High Risk
LN001182,DISB20260126001182,active,0,30000,0.1143,18,partner_platform,CA,0.4916895583448754,C – Elevated Risk
LN001183,DISB20260126001183,active,0,30000,0.0652,24,internal_core,WA,0.381916074051271,B – Moderate Risk
LN001184,DISB20260127001184,active,0,5000,0.23,18,internal_core,CA,0.5799134734872935,D – High Risk
LN001185,DISB20260127001185,active,0,10000,0.2073,24,internal_core,FL,0.46112534260108545,C – Elevated Risk
LN001186,DISB20260128001186,active,0,5000,0.1046,6,partner_platform,NY,0.5216258743101394,C – Elevated Risk
LN001187,DISB20260128001187,active,0,20000,0.1361,18,partner_platform,WA,0.46937930981520454,C – Elevated Risk
LN001188,DISB20260128001188,active,0,5000,0.2073,24,partner_platform,NY,0.4530150690214104,C – Elevated Risk
LN001189,DISB20260129001189,active,0,8000,0.1859,18,partner_platform,FL,0.4676726713352592,C – Elevated Risk
LN001190,DISB20260129001190,active,0,8000,0.2306,6,internal_core,WA,0.6826503793184959,D – High Risk
LN001191,DISB20260129001191,active,0,30000,0.1008,18,partner_platform,TX,0.4604499828349725,C – Elevated Risk
LN001192,DISB20260130001192,defaulted,1,15000,0.2213,6,partner_platform,NY,0.6755829142298786,D – High Risk
LN001193,DISB20260130001193,active,0,8000,0.1177,12,partner_platform,FL,0.45419095870198156,C – Elevated Risk
LN001194,DISB20260130001194,active,0,30000,0.0718,36,internal_core,TX,0.2865788223981,A – Low Risk
LN001195,DISB20260130001195,active,0,10000,0.1224,24,internal_core,WA,0.3973556330239547,B – Moderate Risk
LN001196,DISB20260131001196,active,0,15000,0.194,12,partner_platform,CA,0.6019436611860972,D – High Risk
LN001197,DISB20260131001197,active,0,30000,0.2172,18,internal_core,FL,0.5785597182282113,D – High Risk
LN001198,DISB20260131001198,active,0,20000,0.1056,12,partner_platform,NY,0.5013558763330228,C – Elevated Risk
LN001199,DISB20260201001199,active,0,10000,0.2156,18,internal_core,WA,0.555274867271096,D – High Risk
LN001200,DISB20260201001200,active,0,8000,0.1233,18,partner_platform,TX,0.43184022562732177,B – Moderate Risk
LN001201,DISB20260202001201,active,0,15000,0.1819,12,internal_core,NY,0.5935825471775638,D – High Risk
LN001202,DISB20260202001202,active,0,8000,0.1288,6,internal_core,FL,0.5550867888180396,D – High Risk
LN001203,DISB20260202001203,defaulted,1,30000,0.2072,6,internal_core,FL,0.7058407662495467,D – High Risk
LN001204,DISB20260203001204,active,0,20000,0.0777,6,partner_platform,NY,0.5463258175371277,C – Elevated Risk
LN001205,DISB20260203001205,active,0,5000,0.0877,36,internal_core,CA,0.2710926343489785,A – Low Risk
LN001206,DISB20260203001206,active,0,30000,0.137,6,partner_platform,NY,0.6422638412227076,D – High Risk
LN001207,DISB20260204001207,active,0,5000,0.2144,24,partner_platform,FL,0.43313085978296645,B – Moderate Risk
LN001208,DISB20260204001208,active,0,15000,0.1796,36,internal_core,CA,0.37576422710291857,B – Moderate Risk
LN001209,DISB20260204001209,active,0,8000,0.0857,12,internal_core,TX,0.4754810710746427,C – Elevated Risk
LN001210,DISB20260204001210,active,0,20000,0.1927,12,internal_core,WA,0.6163222538931022,D – High Risk
LN001211,DISB20260205001211,active,0,20000,0.1117,6,internal_core,FL,0.5792598982663817,D – High Risk
LN001212,DISB20260205001212,active,0,8000,0.2399,24,internal_core,WA,0.5180450235670443,C – Elevated Risk
LN001213,DISB20260205001213,active,0,30000,0.0716,12,partner_platform,CA,0.5120556306357922,C – Elevated Risk
LN001214,DISB20260206001214,active,0,20000,0.2186,12,partner_platform,FL,0.5942779860118563,D – High Risk
LN001215,DISB20260206001215,active,0,30000,0.069,24,partner_platform,TX,0.3672917062431189,B – Moderate Risk
LN001216,DISB20260206001216,active,0,20000,0.1163,12,internal_core,NY,0.5374372556740507,C – Elevated Risk
LN001217,DISB20260207001217,active,0,15000,0.1094,24,internal_core,NY,0.3961650149708739,B – Moderate Risk
LN001218,DISB20260207001218,active,0,30000,0.2131,12,partner_platform,WA,0.6392210335441616,D – High Risk
LN001219,DISB20260207001219,active,0,20000,0.117,6,internal_core,FL,0.5848219365384187,D – High Risk
LN001220,DISB20260207001220,active,0,10000,0.0867,12,partner_platform,WA,0.4525879828596696,C – Elevated Risk
LN001221,DISB20260208001221,active,0,10000,0.1564,6,partner_platform,CA,0.6136825121295073,D – High Risk
LN001222,DISB20260208001222,active,0,10000,0.0923,6,partner_platform,TX,0.5297760906295559,C – Elevated Risk
LN001223,DISB20260208001223,active,0,20000,0.0698,24,internal_core,NY,0.36659665135400693,B – Moderate Risk
LN001224,DISB20260209001224,active,0,8000,0.2355,12,partner_platform,NY,0.6072231348571536,D – High Risk
LN001225,DISB20260209001225,active,0,15000,0.2332,12,internal_core,WA,0.6443860474105979,D – High Risk
LN001226,DISB20260209001226,active,0,8000,0.2227,12,internal_core,TX,0.6207794320271272,D – High Risk
LN001227,DISB20260210001227,active,0,10000,0.2342,36,internal_core,NY,0.40237461947118575,B – Moderate Risk
LN001228,DISB20260210001228,active,0,8000,0.1526,18,internal_core,NY,0.48413632746752616,C – Elevated Risk
LN001229,DISB20260210001229,active,0,30000,0.0729,12,internal_core,CA,0.5379983307760191,C – Elevated Risk
LN001230,DISB20260211001230,active,0,20000,0.173,6,partner_platform,TX,0.6481532318149966,D – High Risk
LN001231,DISB20260211001231,active,0,30000,0.2171,12,internal_core,NY,0.6667088086343268,D – High Risk
LN001232,DISB20260212001232,active,0,8000,0.1152,6,internal_core,FL,0.5405545688853247,C – Elevated Risk
LN001233,DISB20260212001233,active,0,20000,0.1205,12,internal_core,TX,0.5454054001463149,C – Elevated Risk
LN001234,DISB20260212001234,active,0,30000,0.1984,24,internal_core,WA,0.5232821167677032,C – Elevated Risk
LN001235,DISB20260212001235,active,0,15000,0.1438,12,partner_platform,TX,0.5324447497592443,C – Elevated Risk
LN001236,DISB20260213001236,active,0,10000,0.1518,36,internal_core,CA,0.3384906123842731,A – Low Risk
LN001237,DISB20260213001237,active,0,30000,0.1485,12,partner_platform,NY,0.5741863917375409,D – High Risk
LN001238,DISB20260213001238,active,0,5000,0.1013,18,partner_platform,FL,0.3720388831515445,B – Moderate Risk
LN001239,DISB20260213001239,active,0,15000,0.0694,6,internal_core,FL,0.5163643456403862,C – Elevated Risk
LN001240,DISB20260214001240,active,0,30000,0.1349,36,partner_platform,TX,0.3233771992342963,A – Low Risk
LN001241,DISB20260214001241,active,0,30000,0.0911,24,partner_platform,TX,0.3897139825304214,B – Moderate Risk
LN001242,DISB20260215001242,active,0,10000,0.0978,24,partner_platform,FL,0.3259328279201229,A – Low Risk
LN001243,DISB20260215001243,active,0,5000,0.1288,6,partner_platform,WA,0.5461943995507286,C – Elevated Risk
LN001244,DISB20260215001244,active,0,8000,0.0768,24,internal_core,NY,0.3484757716783184,A – Low Risk
LN001245,DISB20260216001245,active,0,20000,0.1171,36,partner_platform,NY,0.2861564895074315,A – Low Risk
LN001246,DISB20260216001246,active,0,8000,0.1667,36,internal_core,FL,0.3068243547007523,A – Low Risk
LN001247,DISB20260217001247,active,0,30000,0.0865,18,internal_core,NY,0.46611481290426116,C – Elevated Risk
LN001248,DISB20260217001248,active,0,15000,0.0613,24,partner_platform,FL,0.30182123434904495,A – Low Risk
LN001249,DISB20260218001249,active,0,30000,0.2321,18,partner_platform,CA,0.6165521887469757,D – High Risk
LN001250,DISB20260218001250,active,0,8000,0.1137,6,partner_platform,WA,0.5407171639914508,C – Elevated Risk
LN001251,DISB20260218001251,active,0,15000,0.0736,6,internal_core,FL,0.5208876848046283,C – Elevated Risk
LN001252,DISB20260219001252,active,0,30000,0.0838,18,partner_platform,NY,0.43884683041510913,B – Moderate Risk
LN001253,DISB20260219001253,active,0,5000,0.2103,12,internal_core,CA,0.6163004416956175,D – High Risk
LN001254,DISB20260220001254,active,0,30000,0.0656,24,internal_core,WA,0.3823234915741957,B – Moderate Risk
LN001255,DISB20260220001255,active,0,30000,0.0887,24,internal_core,NY,0.4074791961758025,B – Moderate Risk
LN001256,DISB20260220001256,active,0,8000,0.1222,6,internal_core,TX,0.5788294100942235,D – High Risk
LN001257,DISB20260220001257,active,0,20000,0.198,6,internal_core,WA,0.6894615307483354,D – High Risk
LN001258,DISB20260221001258,active,0,15000,0.1817,36,internal_core,TX,0.3622631336202741,B – Moderate Risk
LN001259,DISB20260221001259,active,0,8000,0.0945,18,partner_platform,WA,0.39694440720180046,B – Moderate Risk
LN001260,DISB20260221001260,active,0,10000,0.1242,24,partner_platform,CA,0.3963958574182639,B – Moderate Risk
LN001261,DISB20260221001261,active,0,10000,0.2027,36,partner_platform,TX,0.3507048795893915,B – Moderate Risk
LN001262,DISB20260222001262,active,0,15000,0.0617,6,partner_platform,NY,0.5112576417737176,C – Elevated Risk
LN001263,DISB20260222001263,active,0,20000,0.1402,24,partner_platform,NY,0.4154234200806919,B – Moderate Risk
LN001264,DISB20260223001264,active,0,15000,0.1079,36,internal_core,CA,0.3064269775320278,A – Low Risk
LN001265,DISB20260223001265,active,0,8000,0.2279,6,partner_platform,TX,0.6627354593290294,D – High Risk
LN001266,DISB20260223001266,active,0,5000,0.0844,18,internal_core,WA,0.4031478036776504,B – Moderate Risk
LN001267,DISB20260223001267,active,0,5000,0.1483,12,partner_platform,CA,0.5269644098921641,C – Elevated Risk
LN001268,DISB20260224001268,active,0,8000,0.1428,12,partner_platform,FL,0.4811411757783198,C – Elevated Risk
LN001269,DISB20260224001269,active,0,10000,0.1299,12,partner_platform,TX,0.50394181260625,C – Elevated Risk
LN001270,DISB20260225001270,active,0,15000,0.0635,36,internal_core,NY,0.25172380293430385,A – Low Risk
LN001271,DISB20260225001271,active,0,5000,0.1602,6,internal_core,FL,0.5777731739605573,D – High Risk
LN001272,DISB20260226001272,active,0,10000,0.0633,18,partner_platform,TX,0.3742956968360221,B – Moderate Risk
LN001273,DISB20260226001273,active,0,10000,0.0764,24,internal_core,FL,0.3272806378103668,A – Low Risk
LN001274,DISB20260226001274,active,0,8000,0.1666,36,internal_core,NY,0.33087780787329624,A – Low Risk
